is_slaughter_boat,is_wellboat,mmsi,ship_register_vessel_type,ship_register_vessel_type_name_en,ship_register_vessel_type_name_no,ship_type,vessel_name
false,false,257942700,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,TRYM
false,false,259018930,5I,CATAMARAN/TRIMARAN/HYDROFOIL SHIP,PASSASJERSKIP/FERGER:KATAMA/TRIMA/HYDROF,40,TRYM
false,false,257172740,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,99,TRYM
false,false,257301820,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,37,TUBÅEN
false,false,257100470,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,99,TUBORG
false,false,586707172,,,,0,TUBORG 1
false,false,586707173,,,,0,TUBORG 2
false,false,586707174,,,,0,TUBORG 3
false,false,586707178,,,,0,TUBORG 4
false,false,586707179,,,,0,TUBORG 5
false,false,586707176,,,,0,TUBORG 6
false,false,586707180,,,,0,TUBORG 9
false,false,257682280,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,99,TUEBAS
false,false,257541000,7A1,TUG,SLEPEBÅT,38,TUG BAUGE
false,false,257578600,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,TUNFISK
false,false,257845800,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,79,TUVA
false,false,257001320,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,79,TUVA
false,false,258018760,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,60,TUVA
false,false,257356400,4B,GENERAL DRY CARGO SHIP,STYKKGODSSKIP: VANLIG STYKKGODS,70,TY ALFA
false,false,257084030,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,TYFON
false,false,257135920,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,TYFON
false,false,258186500,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,TYPHOON
false,false,257089210,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,33,TYRA
false,false,258007940,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,53,TYVJO
false,false,257011660,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,79,UFO LAKS
false,false,257231000,7H1,CRANE VESSEL,KRANFARTØY,70,UGLEN
false,false,257436720,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,ULA
false,false,982570390,,,,53,ULA DAUGHTERCRAFT
false,false,257965700,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,53,ULKEN
false,false,257007300,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,52,ULLA
false,false,219026522,,,,70,ULLA
false,false,257694700,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,33,ULVEN
false,false,257065090,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,ULVØY
false,false,259038630,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,UNA
false,false,257753800,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,UNA
false,false,257024500,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,51,UNI KRAGERØ
false,false,111257013,,,,99,unknown
false,false,111257015,,,,99,unknown
false,false,259016840,,,,99,unknown
false,false,982570303,,,,99,unknown
false,false,257119870,,,,99,unknown
false,false,257472001,,,,99,unknown
false,false,257212500,,,,99,unknown
false,false,257811968,,,,99,unknown
false,false,257820700,,,,99,unknown
false,false,257029726,,,,99,unknown
false,false,970014361,,,,99,unknown
false,false,970014247,,,,99,unknown
false,false,257410760,,,,99,unknown
false,false,259012132,,,,99,unknown
false,false,258087580,,,,99,unknown
false,false,970014050,,,,99,unknown
false,false,259873440,,,,99,unknown
false,false,970020878,,,,99,unknown
false,false,970017082,,,,99,unknown
false,false,970015264,,,,99,unknown
false,false,970470218,,,,99,unknown
false,false,970013701,,,,99,unknown
false,false,970018245,,,,99,unknown
false,false,970013553,,,,99,unknown
false,false,970013668,,,,99,unknown
false,false,970020280,,,,99,unknown
false,false,970014601,,,,99,unknown
false,false,970020888,,,,99,unknown
false,false,970014980,,,,99,unknown
false,false,970015927,,,,99,unknown
false,false,258836136,,,,99,unknown
false,false,970013556,,,,99,unknown
false,false,970019881,,,,99,unknown
false,false,970019542,,,,99,unknown
false,false,970020434,,,,99,unknown
false,false,258727144,,,,99,unknown
false,false,970019536,,,,99,unknown
false,false,970013275,,,,99,unknown
false,false,970018209,,,,99,unknown
false,false,970018664,,,,99,unknown
false,false,257089660,,,,99,unknown
false,false,982580032,,,,99,unknown
false,false,257727900,,,,99,unknown
false,false,257014590,,,,99,unknown
false,false,257001700,,,,99,unknown
false,false,257058410,,,,99,unknown
false,false,257030750,,,,99,unknown
false,false,257883900,,,,99,unknown
false,false,257110890,,,,99,unknown
false,false,258000670,,,,99,unknown
false,false,257025060,,,,99,unknown
false,false,982596900,,,,99,unknown
false,false,982571050,,,,99,unknown
false,false,257111930,,,,99,unknown
false,false,257453620,,,,99,unknown
false,false,244481000,,,,99,unknown
false,false,244511000,,,,99,unknown
false,false,245886000,,,,99,unknown
false,false,245887000,,,,99,unknown
false,false,257065200,,,,99,unknown
false,false,982570120,,,,99,unknown
false,false,257022060,,,,99,unknown
false,false,258357500,,,,99,unknown
false,false,970017680,,,,99,unknown
false,false,970014830,,,,99,unknown
false,false,970015203,,,,99,unknown
false,false,970019521,,,,99,unknown
false,false,970012792,,,,99,unknown
false,false,970014254,,,,99,unknown
false,false,970012869,,,,99,unknown
false,false,970013131,,,,99,unknown
false,false,970470408,,,,99,unknown
false,false,970020021,,,,99,unknown
false,false,970019859,,,,99,unknown
false,false,970014117,,,,99,unknown
false,false,970014595,,,,99,unknown
false,false,970018029,,,,99,unknown
false,false,794841774,,,,99,unknown
false,false,794112424,,,,99,unknown
false,false,970014747,,,,99,unknown
false,false,970016981,,,,99,unknown
false,false,970017173,,,,99,unknown
false,false,257072646,,,,99,unknown
false,false,970117604,,,,99,unknown
false,false,970015309,,,,99,unknown
false,false,970018681,,,,99,unknown
false,false,970016982,,,,99,unknown
false,false,970018689,,,,99,unknown
false,false,970013571,,,,99,unknown
false,false,970470216,,,,99,unknown
false,false,257890540,,,,99,unknown
false,false,970470286,,,,99,unknown
false,false,796566152,,,,99,unknown
false,false,970017003,,,,99,unknown
false,false,793966256,,,,99,unknown
false,false,970470157,,,,99,unknown
false,false,970470200,,,,99,unknown
false,false,970470622,,,,99,unknown
false,false,458414682,,,,99,unknown
false,false,256134369,,,,99,unknown
false,false,970014916,,,,99,unknown
false,false,970470287,,,,99,unknown
false,false,970014137,,,,99,unknown
false,false,970017780,,,,99,unknown
false,false,970017889,,,,99,unknown
false,false,257907896,,,,99,unknown
false,false,970012653,,,,99,unknown
false,false,970014610,,,,99,unknown
false,false,257672956,,,,99,unknown
false,false,258375032,,,,99,unknown
false,false,220498032,,,,99,unknown
false,false,970013014,,,,99,unknown
false,false,970471133,,,,99,unknown
false,false,970018701,,,,99,unknown
false,false,970016347,,,,99,unknown
false,false,970017119,,,,99,unknown
false,false,970014355,,,,99,unknown
false,false,970013390,,,,99,unknown
false,false,970018063,,,,99,unknown
false,false,970014065,,,,99,unknown
false,false,970015224,,,,99,unknown
false,false,970017083,,,,99,unknown
false,false,111257008,,,,99,unknown
false,false,970019299,,,,99,unknown
false,false,970017069,,,,99,unknown
false,false,970017070,,,,99,unknown
false,false,970018449,,,,99,unknown
false,false,974121664,,,,99,unknown
false,false,257870405,,,,99,unknown
false,false,970016597,,,,99,unknown
false,false,257310340,,,,30,unknown
false,false,258186516,,,,99,unknown
false,false,970017419,,,,99,unknown
false,false,237041997,,,,99,unknown
false,false,257036395,,,,99,unknown
false,false,970470117,,,,99,unknown
false,false,970017774,,,,99,unknown
false,false,970014183,,,,99,unknown
false,false,970015119,,,,99,unknown
false,false,970016853,,,,99,unknown
false,false,970014744,,,,99,unknown
false,false,970014055,,,,99,unknown
false,false,259201920,,,,99,unknown
false,false,970019495,,,,99,unknown
false,false,257562512,,,,99,unknown
false,false,970013569,,,,99,unknown
false,false,970013758,,,,99,unknown
false,false,970012793,,,,99,unknown
false,false,970014149,,,,99,unknown
false,false,970012795,,,,99,unknown
false,false,970019490,,,,99,unknown
false,false,970014449,,,,99,unknown
false,false,660697184,,,,99,unknown
false,false,970012651,,,,99,unknown
false,false,970017891,,,,99,unknown
false,false,970017781,,,,99,unknown
false,false,257171820,,,,99,unknown
false,false,970470496,,,,99,unknown
false,false,970016604,,,,99,unknown
false,false,972607950,,,,99,unknown
false,false,972607960,,,,99,unknown
false,false,970016030,,,,99,unknown
false,false,970018573,,,,99,unknown
false,false,259258170,,,,99,unknown
false,false,660812613,,,,99,unknown
false,false,257385520,,,,99,unknown
false,false,257262008,,,,99,unknown
false,false,970019842,,,,99,unknown
false,false,970016998,,,,99,unknown
false,false,172674940,,,,99,unknown
false,false,795518212,,,,99,unknown
false,false,970014118,,,,99,unknown
false,false,970014116,,,,99,unknown
false,false,970014048,,,,99,unknown
false,false,257114490,,,,30,unknown
false,false,970015137,,,,99,unknown
false,false,970016351,,,,99,unknown
false,false,257120984,,,,99,unknown
false,false,970016130,,,,99,unknown
false,false,257789002,,,,99,unknown
false,false,970014630,,,,99,unknown
false,false,970470396,,,,99,unknown
false,false,970015248,,,,99,unknown
false,false,970014260,,,,99,unknown
false,false,970015926,,,,99,unknown
false,false,970013845,,,,99,unknown
false,false,661653384,,,,99,unknown
false,false,257010662,,,,99,unknown
false,false,238854480,,,,99,unknown
false,false,257950756,,,,99,unknown
false,false,257653620,,,,99,unknown
false,false,970019804,,,,99,unknown
false,false,259296905,,,,99,unknown
false,false,970016376,,,,99,unknown
false,false,970012494,,,,99,unknown
false,false,970015716,,,,99,unknown
false,false,258643481,,,,99,unknown
false,false,970013138,,,,99,unknown
false,false,970016808,,,,99,unknown
false,false,970015957,,,,99,unknown
false,false,970011633,,,,99,unknown
false,false,970013389,,,,99,unknown
false,false,970016999,,,,99,unknown
false,false,970013125,,,,99,unknown
false,false,257093468,,,,99,unknown
false,false,257264037,,,,99,unknown
false,false,970017540,,,,99,unknown
false,false,258267140,,,,99,unknown
false,false,257219649,,,,99,unknown
false,false,970117351,,,,99,unknown
false,false,970014135,,,,99,unknown
false,false,970470936,,,,99,unknown
false,false,970016043,,,,99,unknown
false,false,970014181,,,,99,unknown
false,false,257457144,,,,99,unknown
false,false,257128228,,,,99,unknown
false,false,257967701,,,,99,unknown
false,false,257071158,,,,99,unknown
false,false,257746640,,,,99,unknown
false,false,970018684,,,,99,unknown
false,false,970014896,,,,99,unknown
false,false,970013044,,,,99,unknown
false,false,257104210,,,,99,unknown
false,false,257118450,,,,99,unknown
false,false,111257003,,,,99,unknown
false,false,970014339,,,,99,unknown
false,false,970012652,,,,99,unknown
false,false,257118670,,,,99,unknown
false,false,258127475,,,,99,unknown
false,false,257874532,,,,99,unknown
false,false,970015705,,,,99,unknown
false,false,970015610,,,,99,unknown
false,false,258186552,,,,99,unknown
false,false,258105140,,,,37,unknown
false,false,970016211,,,,99,unknown
false,false,257106060,,,,30,unknown
false,false,459762341,,,,99,unknown
false,false,257514705,,,,99,unknown
false,false,257780920,,,,99,unknown
false,false,257696376,,,,99,unknown
false,false,257178192,,,,99,unknown
false,false,257102340,,,,99,unknown
false,false,970016106,,,,99,unknown
false,false,258976664,,,,99,unknown
false,false,970014127,,,,99,unknown
false,false,970018186,,,,99,unknown
false,false,258729006,,,,99,unknown
false,false,257001810,,,,38,unknown
false,false,257003194,,,,99,unknown
false,false,970014123,,,,99,unknown
false,false,256674101,,,,99,unknown
false,false,970013698,,,,99,unknown
false,false,970014743,,,,99,unknown
false,false,257811736,,,,99,unknown
false,false,970014249,,,,99,unknown
false,false,258523410,,,,37,unknown
false,false,257891602,,,,99,unknown
false,false,970014250,,,,99,unknown
false,false,970014263,,,,99,unknown
false,false,970014173,,,,99,unknown
false,false,257093981,,,,99,unknown
false,false,517126614,,,,99,unknown
false,false,970014095,,,,99,unknown
false,false,970470699,,,,99,unknown
false,false,970114915,,,,99,unknown
false,false,970011965,,,,99,unknown
false,false,970013889,,,,99,unknown
false,false,970470300,,,,99,unknown
false,false,970012614,,,,99,unknown
false,false,970117213,,,,99,unknown
false,false,970016796,,,,99,unknown
false,false,972605029,,,,99,unknown
false,false,970014496,,,,99,unknown
false,false,970015717,,,,99,unknown
false,false,258006724,,,,99,unknown
false,false,257041520,,,,30,unknown
false,false,111257005,,,,99,unknown
false,false,970017537,,,,99,unknown
false,false,257045734,,,,99,unknown
false,false,970013844,,,,99,unknown
false,false,970016794,,,,99,unknown
false,false,970013757,,,,99,unknown
false,false,970016602,,,,99,unknown
false,false,970014078,,,,99,unknown
false,false,257362418,,,,99,unknown
false,false,258380302,,,,99,unknown
false,false,970014258,,,,99,unknown
false,false,970018185,,,,99,unknown
false,false,257860992,,,,99,unknown
false,false,257060320,,,,37,unknown
false,false,970016029,,,,99,unknown
false,false,257809884,,,,99,unknown
false,false,257269304,,,,99,unknown
false,false,970014223,,,,99,unknown
false,false,257385192,,,,99,unknown
false,false,258506760,,,,99,unknown
false,false,257609144,,,,99,unknown
false,false,258968938,,,,99,unknown
false,false,257043308,,,,99,unknown
false,false,970014685,,,,99,unknown
false,false,970014609,,,,99,unknown
false,false,970015703,,,,99,unknown
false,false,970014094,,,,99,unknown
false,false,258645640,,,,99,unknown
false,false,257348132,,,,99,unknown
false,false,970017172,,,,99,unknown
false,false,970470900,,,,99,unknown
false,false,970470141,,,,99,unknown
false,false,970016603,,,,99,unknown
false,false,970014052,,,,99,unknown
false,false,257310812,,,,99,unknown
false,false,259160992,,,,99,unknown
false,false,257053292,,,,99,unknown
false,false,257219096,,,,99,unknown
false,false,259805232,,,,99,unknown
false,false,125243392,,,,99,unknown
false,false,970015180,,,,99,unknown
false,false,970015924,,,,99,unknown
false,false,793867914,,,,99,unknown
false,false,970014853,,,,99,unknown
false,false,970014240,,,,99,unknown
false,false,970014241,,,,99,unknown
false,false,259138114,,,,99,unknown
false,false,259745900,,,,99,unknown
false,false,970017394,,,,99,unknown
false,false,970013697,,,,99,unknown
false,false,972607959,,,,99,unknown
false,false,258636264,,,,99,unknown
false,false,970014385,,,,99,unknown
false,false,759879216,,,,99,unknown
false,false,257174094,,,,99,unknown
false,false,257080178,,,,99,unknown
false,false,258791032,,,,99,unknown
false,false,258968996,,,,99,unknown
false,false,970014498,,,,99,unknown
false,false,972607951,,,,99,unknown
false,false,970016854,,,,99,unknown
false,false,258771768,,,,99,unknown
false,false,258474260,,,,99,unknown
false,false,970112247,,,,99,unknown
false,false,257118027,,,,99,unknown
false,false,970017536,,,,99,unknown
false,false,257062731,,,,99,unknown
false,false,257037932,,,,99,unknown
false,false,257006900,,,,99,unknown
false,false,232514774,,,,99,unknown
false,false,259208072,,,,99,unknown
false,false,517091854,,,,99,unknown
false,false,252729278,,,,99,unknown
false,false,258969009,,,,99,unknown
false,false,970016807,,,,99,unknown
false,false,970015707,,,,99,unknown
false,false,257328934,,,,99,unknown
false,false,970014494,,,,99,unknown
false,false,974128606,,,,99,unknown
false,false,970013948,,,,99,unknown
false,false,257115070,,,,30,unknown
false,false,258966956,,,,99,unknown
false,false,232661876,,,,99,unknown
false,false,259988880,,,,99,unknown
false,false,257095876,,,,99,unknown
false,false,970015391,,,,99,unknown
false,false,258611860,,,,99,unknown
false,false,970013770,,,,99,unknown
false,false,257295780,,,,99,unknown
false,false,970014447,,,,99,unknown
false,false,257816792,,,,99,unknown
false,false,970015952,,,,99,unknown
false,false,794042788,,,,99,unknown
false,false,325016848,,,,99,unknown
false,false,970016042,,,,99,unknown
false,false,970016809,,,,99,unknown
false,false,970018064,,,,99,unknown
false,false,970470205,,,,99,unknown
false,false,970015089,,,,99,unknown
false,false,257549700,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,99,UNNI
false,false,257921800,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,53,UNZEN
false,false,258022850,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,52,UREBAS
false,false,257078690,,,,51,UREDD
false,false,257390920,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,UTFLÆSA
false,false,257022700,5C,CAR FERRY,PASSASJERSKIP/FERGER: BIL,69,UTSTEIN
false,false,258087420,,,,60,UVAER
false,false,259032570,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,40,VA RIB 1
false,false,259040230,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,40,VA RIB 2
false,false,257701800,,,,79,VAAGAKALLEN
false,false,941500703,,,,0,VAAGHOLM BUOY 42
false,false,257133380,,,,10,VAAGSUND
false,false,257022340,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,VÆRØYBUEN
false,false,257261000,3B,BULK CARRIER,BULKSKIP: VANLIG BULK,70,VÆRØYTRANS
false,false,257488220,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,VÅGHOLM
false,false,257090140,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,79,VÅGSØY
false,false,259991000,4B,GENERAL DRY CARGO SHIP,STYKKGODSSKIP: VANLIG STYKKGODS,79,VÅGSUND
false,false,219025221,,,,52,VALDEMAR
false,false,257346600,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,VALVÅG
false,false,257643700,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,90,VALVÅGEN
false,false,257137640,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,VANNØYVÆRING
false,false,257107980,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,VANNTINDEN
false,false,257603800,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,VARDSKJÆR II
false,false,257772700,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,60,VARG
false,false,257619800,8K1,DRY FODDER BOAT,FORINGSBÅT,70,VARGO
false,false,258434000,4D,PALLET CARRIER,STYKKGODSSKIP: PALLE,70,VARGØY
false,false,257950900,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,VARGSUND
false,false,257032130,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,79,VARHOLMEN
false,false,257183500,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,99,VASØYFISK
false,false,257171500,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,VASSDAL
false,false,258374500,,,,70,VATTIND
false,false,257284000,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,VEA
false,true,258028640,3H,WELL BOAT,BRØNNFARTØY,70,VEIDNES
false,false,259237000,,,,99,VEIDNES
false,false,257132820,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,VEINES
false,false,257164600,8I,SPECIALIZED VESSEL FOR OIL PROTECTION,SPESIALSKIP: OLJEVERN,51,VEKTAREN
false,false,257558700,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,55,VEKTEREN
false,false,259039050,,,,40,VEMUND
false,false,257330900,5B1,PASSENGER SHIP,PASSASJERSKIP,69,VENEMØY
false,false,257067000,5B1,PASSENGER SHIP,PASSASJERSKIP,60,VENGSØY
false,false,877227121,,,,90,VENNESUND BAT 10
false,false,877227528,,,,90,VENNESUND BAT 2
false,false,877227586,,,,90,VENNESUND BAT 3
false,false,877227639,,,,90,VENNESUND BAT 4
false,false,877227643,,,,90,VENNESUND BAT 5
false,false,877227672,,,,90,VENNESUND BAT 7
false,false,877227114,,,,90,VENNESUND BAT 8
false,false,877227116,,,,90,VENNESUND BAT 9
false,false,219026083,,,,70,VERMLAND
false,false,258021260,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,VERONIKA
false,false,257149420,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,VESLEMØY
false,false,258207880,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,99,VEST FJORD
false,false,257117690,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,VESTAVIND
false,false,257152500,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,30,VESTBAS
false,false,257981700,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,79,VESTBAS
false,false,257128000,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,VESTBRIS
false,false,257003580,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,9,VESTHAV
false,false,219730000,,,,79,VESTLAND
false,false,257992800,,,,99,VESTOY
false,false,257475500,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,VESTØY
false,false,257055600,4B,GENERAL DRY CARGO SHIP,STYKKGODSSKIP: VANLIG STYKKGODS,70,VESTRA
false,false,257175040,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,VESTRI
false,false,257233800,1B,OIL TANKER,TANKSKIP: OLJE,89,VESTSERVICE
false,false,259683000,6F,STERN-/FACTORY TRAWLER,FISKE/FANGSTFARTØY: HEKK-/FABRIKKTRÅLER,30,VESTTIND
false,false,257970700,,,,99,VESTVAAG
false,false,257201800,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,31,VESUV
false,false,257163000,5F,PASSENGER/GENERAL CARGO SHIP,KOMBINERT PASSASJER-/STYKKGODSSKIP,60,VETLEFJORD
false,false,257096150,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,VETTØY
false,false,257568600,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,VIBEKE HELENE
false,false,258531210,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,VIDA
false,false,257122920,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,VIGDIS
false,false,258124000,3B,BULK CARRIER,BULKSKIP: VANLIG BULK,70,VIGDIS H
false,false,257041590,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,99,VIGRUNN
true,false,257042270,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,VIKABAS
false,false,257911700,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,99,VIKABUEN
false,false,257127460,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,VIKAFJELL
false,false,257551270,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,33,VIKAFJORD
false,false,257601600,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,99,VIKAGUT
false,false,259263000,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,VIKANTIND
false,false,257110120,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,99,VIKASKJÆR
false,false,257631600,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,60,VIKASUND
false,false,257739800,9E1,BARGE,LEKTER,33,VIKING SEA
false,false,258013980,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,90,VIKINGEN
false,false,259030540,,,,90,VIKINGFJORD
false,false,257078700,5C1,CAR FERRY,BILFERGE,69,VIKNA
false,false,257094540,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,99,VIKNABUEN
false,true,259826000,3H,WELL BOAT,BRØNNFARTØY,90,VIKNATRANS
false,false,257070230,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,52,VIKØY
false,false,257117910,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,VIKSTEIN
false,false,257007260,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,VIKTOR
false,true,259162000,3H,WELL BOAT,BRØNNFARTØY,70,VIKTORIA LADY
false,false,258081850,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,99,VILDE
false,false,257024130,,,,37,VILDE
false,false,257891800,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,VILDE O
false,false,257093110,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,99,VILJA
false,false,257763500,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,99,VILJAR
false,false,109080283,,,,0,VILJAR 3 53
false,false,257005830,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,12,VILLUNGEN
false,false,257706800,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,90,VILMA
false,false,257055550,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,53,VIND
false,false,257060690,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,33,VINKNES
false,false,258362500,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,79,VINNA
false,false,257708800,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,99,VIOLETTA
false,false,257131180,,,,70,VIPER
false,false,259382000,5B1,PASSENGER SHIP,PASSASJERSKIP,33,VISTEN
false,false,258577000,7A1,TUG,SLEPEBÅT,52,VIVAX
false,false,257022670,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,VOLDNES
false,false,259937000,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,VOLDNES
true,true,257294500,3H,WELL BOAT,BRØNNFARTØY,90,VOLT COLLECTOR II
false,true,257294820,3H,WELL BOAT,BRØNNFARTØY,99,VOLT COLLECTOR II
false,true,257298596,3H,WELL BOAT,BRØNNFARTØY,90,VOLT COLLECTOR II
false,false,259080000,6B1,FISHING FACTORY SHIP,FISKE/FANGSTFARTØY: FABRIKKSKIP,70,VOLT HARVEST I
false,true,259004230,3H,WELL BOAT,BRØNNFARTØY,90,VOLT HARVEST II
false,false,258120000,8E,FACTORY SHIP,FABRIKKSKIP,90,VOLT HARVEST III
false,false,259039270,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,53,VOTTEN
false,false,259175000,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,60,VULKANA
false,false,259017210,,,,99,WAAGOFISK
